Pedido_ID,Data,Categoria,Produto,Quantidade,Preco_Unitario,Receita
1641,2025-06-04,Papelaria,Caneta,3,71.94,215.82
1642,2025-06-05,Móveis,Sofá,3,2206.6,6619.8
1642,2025-06-05,Vestuário,Boné,3,49.91,149.73
1642,2025-06-05,Papelaria,Agenda,1,51.2,51.2
1643,2025-06-05,Móveis,Luminária,1,1662.0,1662.0
1643,2025-06-05,Vestuário,Tênis,4,125.32,501.28
1644,2025-06-05,Móveis,Sofá,4,645.96,2583.84
1644,2025-06-05,Móveis,Sofá,2,1002.05,2004.1
1644,2025-06-05,Móveis,Mesa,1,1196.15,1196.15
1645,2025-06-05,Móveis,Mesa,2,1204.85,2409.7
1646,2025-06-05,Papelaria,Mochila,1,64.98,64.98
1646,2025-06-05,Papelaria,Caderno,1,37.41,37.41
1646,2025-06-05,Móveis,Cadeira,1,152.43,152.43
1647,2025-06-05,Eletrônicos,Smart TV,2,2482.7,4965.4
1647,2025-06-05,Alimentos,Cereal,1,48.09,48.09
1648,2025-06-05,Eletrônicos,Tablet,4,3199.17,12796.68
1649,2025-06-05,Papelaria,Caneta,1,63.61,63.61
1649,2025-06-05,Eletrônicos,Notebook,4,2026.51,8106.04
1650,2025-06-05,Papelaria,Estojo,1,67.94,67.94
1650,2025-06-05,Papelaria,Agenda,2,21.42,42.84
1650,2025-06-05,Eletrônicos,Tablet,1,3321.04,3321.04
1651,2025-06-06,Eletrônicos,Tablet,3,2115.27,6345.81
1651,2025-06-06,Papelaria,Estojo,2,18.27,36.54
1651,2025-06-06,Móveis,Estante,1,720.91,720.91
1652,2025-06-06,Eletrônicos,Smartphone,3,2557.08,7671.24
1652,2025-06-06,Alimentos,Chocolate,4,57.84,231.36
1652,2025-06-06,Eletrônicos,Smartphone,2,242.56,485.12
1653,2025-06-06,Papelaria,Mochila,3,89.31,267.93
1653,2025-06-06,Vestuário,Boné,3,335.87,1007.61
1653,2025-06-06,Eletrônicos,Smart TV,4,523.37,2093.48
1654,2025-06-07,Alimentos,Suco,2,12.33,24.66
1655,2025-06-07,Alimentos,Café,4,54.26,217.04
1655,2025-06-07,Papelaria,Caderno,4,94.9,379.6
1655,2025-06-07,Papelaria,Agenda,3,64.09,192.27
1656,2025-06-07,Móveis,Sofá,1,1793.18,1793.18
1656,2025-06-07,Eletrônicos,Tablet,3,2092.34,6277.02
1656,2025-06-07,Alimentos,Cereal,3,15.2,45.6
1657,2025-06-07,Vestuário,Jaqueta,3,256.23,768.69
1657,2025-06-07,Eletrônicos,Tablet,4,1089.97,4359.88
1658,2025-06-07,Vestuário,Tênis,2,59.58,119.16
1658,2025-06-07,Alimentos,Café,2,52.69,105.38
1659,2025-06-07,Alimentos,Cereal,2,35.27,70.54
1659,2025-06-07,Papelaria,Estojo,4,101.31,405.24
1659,2025-06-07,Eletrônicos,Smart TV,3,1385.84,4157.52
1660,2025-06-07,Papelaria,Agenda,4,10.94,43.76
1660,2025-06-07,Eletrônicos,Smartphone,3,3027.1,9081.3
1661,2025-06-08,Vestuário,Calça Jeans,2,172.31,344.62
1661,2025-06-08,Papelaria,Caneta,3,95.43,286.29
1661,2025-06-08,Eletrônicos,Fone de Ouvido,3,2488.2,7464.6
1662,2025-06-08,Vestuário,Calça Jeans,2,220.77,441.54
1662,2025-06-08,Alimentos,Chocolate,2,51.29,102.58
1662,2025-06-08,Vestuário,Boné,3,177.31,531.93
1663,2025-06-08,Vestuário,Jaqueta,4,53.25,213.0
1663,2025-06-08,Móveis,Cadeira,4,1588.56,6354.24
1663,2025-06-08,Vestuário,Tênis,4,58.66,234.64
1664,2025-06-09,Móveis,Estante,2,434.37,868.74
1664,2025-06-09,Papelaria,Mochila,4,53.11,212.44
1664,2025-06-09,Eletrônicos,Tablet,2,411.94,823.88
1665,2025-06-09,Papelaria,Caderno,4,94.44,377.76
1665,2025-06-09,Móveis,Estante,4,1646.76,6587.04
1665,2025-06-09,Eletrônicos,Fone de Ouvido,2,2597.18,5194.36
1666,2025-06-09,Móveis,Sofá,4,642.02,2568.08
1667,2025-06-10,Papelaria,Agenda,1,30.89,30.89
1668,2025-06-10,Papelaria,Agenda,1,110.24,110.24
1669,2025-06-10,Móveis,Estante,1,1238.64,1238.64
1670,2025-06-10,Alimentos,Biscoito,2,36.31,72.62
1670,2025-06-10,Papelaria,Caneta,3,56.13,168.39
1671,2025-06-10,Móveis,Luminária,1,844.56,844.56
1671,2025-06-10,Papelaria,Caderno,4,11.06,44.24
1671,2025-06-10,Eletrônicos,Smart TV,1,663.14,663.14
1672,2025-06-11,Vestuário,Tênis,4,66.47,265.88
1672,2025-06-11,Eletrônicos,Tablet,1,2073.26,2073.26
1673,2025-06-11,Vestuário,Boné,2,41.0,82.0
1674,2025-06-11,Móveis,Luminária,3,1144.04,3432.12
1674,2025-06-11,Vestuário,Calça Jeans,4,168.24,672.96
1675,2025-06-12,Vestuário,Tênis,1,197.74,197.74
1675,2025-06-12,Eletrônicos,Fone de Ouvido,4,3656.06,14624.24
1675,2025-06-12,Móveis,Luminária,1,1881.52,1881.52
1676,2025-06-12,Vestuário,Boné,4,45.78,183.12
1676,2025-06-12,Vestuário,Boné,1,72.73,72.73
1676,2025-06-12,Papelaria,Caneta,4,116.49,465.96
1677,2025-06-13,Vestuário,Jaqueta,2,169.76,339.52
1678,2025-06-13,Móveis,Sofá,2,1670.13,3340.26
1678,2025-06-13,Vestuário,Jaqueta,1,262.1,262.1
1678,2025-06-13,Vestuário,Jaqueta,3,59.37,178.11
1679,2025-06-13,Alimentos,Café,3,33.28,99.84
1679,2025-06-13,Papelaria,Caderno,2,109.86,219.72
1680,2025-06-14,Papelaria,Agenda,1,57.82,57.82
1680,2025-06-14,Eletrônicos,Notebook,2,1934.94,3869.88
1681,2025-06-14,Vestuário,Calça Jeans,2,129.73,259.46
1682,2025-06-15,Alimentos,Café,3,5.66,16.98
1683,2025-06-15,Móveis,Estante,2,284.73,569.46
1683,2025-06-15,Alimentos,Chocolate,3,18.46,55.38
1683,2025-06-15,Eletrônicos,Fone de Ouvido,1,1504.93,1504.93
1684,2025-06-15,Móveis,Estante,1,1614.52,1614.52
1685,2025-06-15,Vestuário,Camiseta,1,198.66,198.66
1685,2025-06-15,Vestuário,Calça Jeans,4,216.38,865.52
1686,2025-06-15,Móveis,Cadeira,4,2116.84,8467.36
1687,2025-06-15,Papelaria,Agenda,1,42.57,42.57
1687,2025-06-15,Eletrônicos,Fone de Ouvido,2,1205.72,2411.44
1688,2025-06-15,Alimentos,Café,4,39.41,157.64
1689,2025-06-15,Móveis,Luminária,2,2243.47,4486.94
1689,2025-06-15,Papelaria,Caderno,2,19.5,39.0
1689,2025-06-15,Vestuário,Camiseta,3,272.96,818.88
1690,2025-06-15,Vestuário,Calça Jeans,2,88.91,177.82
1691,2025-06-16,Vestuário,Tênis,4,245.31,981.24
1691,2025-06-16,Papelaria,Caderno,3,7.2,21.6
1692,2025-06-16,Móveis,Sofá,1,2389.45,2389.45
1693,2025-06-16,Alimentos,Cereal,4,16.98,67.92
1693,2025-06-16,Papelaria,Agenda,1,110.21,110.21
1693,2025-06-16,Vestuário,Jaqueta,4,342.35,1369.4
1694,2025-06-16,Eletrônicos,Fone de Ouvido,4,1046.58,4186.32
1694,2025-06-16,Eletrônicos,Notebook,3,2435.69,7307.07
1694,2025-06-16,Vestuário,Jaqueta,1,321.72,321.72
1695,2025-06-17,Alimentos,Cereal,1,19.24,19.24
1695,2025-06-17,Vestuário,Camiseta,3,63.11,189.33
1695,2025-06-17,Vestuário,Camiseta,4,226.38,905.52
1696,2025-06-17,Móveis,Sofá,1,556.55,556.55
1696,2025-06-17,Eletrônicos,Smart TV,4,874.96,3499.84
1697,2025-06-17,Papelaria,Caderno,4,71.08,284.32
1697,2025-06-17,Vestuário,Jaqueta,4,284.59,1138.36
1698,2025-06-17,Alimentos,Biscoito,1,15.85,15.85
1698,2025-06-17,Papelaria,Estojo,4,14.98,59.92
1698,2025-06-17,Móveis,Mesa,1,949.75,949.75
1699,2025-06-18,Móveis,Mesa,4,1193.36,4773.44
1699,2025-06-18,Papelaria,Mochila,2,100.72,201.44
1699,2025-06-18,Eletrônicos,Tablet,4,856.18,3424.72
1700,2025-06-18,Alimentos,Café,3,59.21,177.63
1700,2025-06-18,Vestuário,Jaqueta,3,285.54,856.62
1701,2025-06-18,Alimentos,Cereal,4,55.06,220.24
1702,2025-06-19,Eletrônicos,Notebook,2,3754.28,7508.56
1703,2025-06-19,Eletrônicos,Tablet,1,3517.76,3517.76
1703,2025-06-19,Eletrônicos,Smartphone,2,1975.19,3950.38
1703,2025-06-19,Eletrônicos,Smartphone,2,164.25,328.5
1704,2025-06-19,Eletrônicos,Notebook,1,258.27,258.27
1704,2025-06-19,Papelaria,Caneta,1,57.64,57.64
1705,2025-06-20,Vestuário,Calça Jeans,4,322.03,1288.12
1706,2025-06-20,Eletrônicos,Smartphone,4,964.01,3856.04
1706,2025-06-20,Eletrônicos,Smart TV,4,1061.67,4246.68
1707,2025-06-20,Papelaria,Agenda,3,20.61,61.83
1707,2025-06-20,Móveis,Cadeira,1,248.23,248.23
1708,2025-06-20,Alimentos,Chocolate,3,19.94,59.82
1708,2025-06-20,Vestuário,Camiseta,1,113.41,113.41
1709,2025-06-20,Vestuário,Jaqueta,1,231.5,231.5
1709,2025-06-20,Alimentos,Biscoito,3,54.84,164.52
1710,2025-06-21,Papelaria,Estojo,4,95.45,381.8
1711,2025-06-21,Móveis,Luminária,4,1170.13,4680.52
1711,2025-06-21,Vestuário,Jaqueta,2,145.46,290.92
1712,2025-06-22,Alimentos,Biscoito,1,6.89,6.89
1712,2025-06-22,Móveis,Estante,1,1036.71,1036.71
1712,2025-06-22,Vestuário,Tênis,2,161.5,323.0
1713,2025-06-22,Vestuário,Calça Jeans,4,79.41,317.64
1713,2025-06-22,Papelaria,Estojo,3,105.46,316.38
1713,2025-06-22,Vestuário,Jaqueta,4,265.53,1062.12
1714,2025-06-23,Alimentos,Chocolate,3,28.94,86.82
1714,2025-06-23,Vestuário,Calça Jeans,4,270.17,1080.68
1714,2025-06-23,Eletrônicos,Smartphone,3,1854.37,5563.11
1715,2025-06-23,Vestuário,Tênis,2,142.55,285.1
1716,2025-06-23,Móveis,Cadeira,2,1097.51,2195.02
1717,2025-06-23,Móveis,Sofá,3,1706.24,5118.72
1717,2025-06-23,Eletrônicos,Fone de Ouvido,1,2849.41,2849.41
1717,2025-06-23,Vestuário,Boné,2,348.61,697.22
1718,2025-06-23,Eletrônicos,Notebook,2,3679.51,7359.02
1719,2025-06-23,Vestuário,Calça Jeans,4,217.6,870.4
1719,2025-06-23,Papelaria,Caneta,2,14.39,28.78
1720,2025-06-24,Vestuário,Camiseta,1,229.35,229.35
1720,2025-06-24,Vestuário,Boné,1,126.77,126.77
1720,2025-06-24,Papelaria,Caneta,2,103.11,206.22
1721,2025-06-24,Vestuário,Calça Jeans,3,70.07,210.21
1721,2025-06-24,Vestuário,Jaqueta,4,243.25,973.0
1721,2025-06-24,Eletrônicos,Fone de Ouvido,3,571.51,1714.53
1722,2025-06-24,Papelaria,Estojo,3,79.52,238.56
1723,2025-06-24,Papelaria,Agenda,4,116.88,467.52
1724,2025-06-24,Móveis,Mesa,1,341.1,341.1
1724,2025-06-24,Vestuário,Boné,4,109.45,437.8
1724,2025-06-24,Alimentos,Suco,2,59.78,119.56
1725,2025-06-24,Móveis,Estante,3,1624.64,4873.92
1725,2025-06-24,Papelaria,Caneta,4,111.38,445.52
1726,2025-06-25,Alimentos,Chocolate,2,58.91,117.82
1726,2025-06-25,Eletrônicos,Smartphone,2,618.18,1236.36
1727,2025-06-25,Vestuário,Camiseta,1,229.6,229.6
1727,2025-06-25,Eletrônicos,Smartphone,2,1691.37,3382.74
1728,2025-06-25,Papelaria,Estojo,1,14.28,14.28
1728,2025-06-25,Alimentos,Chocolate,4,56.51,226.04
1728,2025-06-25,Papelaria,Caneta,2,28.1,56.2
1729,2025-06-25,Móveis,Cadeira,1,2358.1,2358.1
1729,2025-06-25,Alimentos,Cereal,4,13.25,53.0
1729,2025-06-25,Eletrônicos,Tablet,4,3934.01,15736.04
1730,2025-06-26,Eletrônicos,Fone de Ouvido,3,3739.23,11217.69
1730,2025-06-26,Móveis,Luminária,4,920.02,3680.08
1731,2025-06-27,Eletrônicos,Notebook,2,3097.34,6194.68
1731,2025-06-27,Eletrônicos,Smartphone,1,3304.05,3304.05
1732,2025-06-27,Móveis,Luminária,4,611.28,2445.12
1732,2025-06-27,Eletrônicos,Smartphone,4,3855.0,15420.0
1732,2025-06-27,Móveis,Mesa,1,1604.4,1604.4
1733,2025-06-27,Alimentos,Suco,3,58.84,176.52
1734,2025-06-28,Móveis,Mesa,2,2154.77,4309.54
1735,2025-06-28,Papelaria,Caderno,3,16.72,50.16
1735,2025-06-28,Vestuário,Boné,4,337.47,1349.88
1736,2025-06-28,Papelaria,Caderno,2,78.51,157.02
1736,2025-06-28,Eletrônicos,Notebook,1,3513.66,3513.66
1737,2025-06-28,Papelaria,Caneta,3,10.12,30.36
1737,2025-06-28,Alimentos,Chocolate,3,43.52,130.56
1738,2025-06-28,Eletrônicos,Smartphone,1,3286.31,3286.31
1739,2025-06-28,Eletrônicos,Fone de Ouvido,2,3808.58,7617.16
1739,2025-06-28,Móveis,Sofá,1,1502.55,1502.55
1739,2025-06-28,Móveis,Mesa,2,1276.75,2553.5
1740,2025-06-29,Eletrônicos,Fone de Ouvido,3,1067.6,3202.8
1741,2025-06-29,Vestuário,Tênis,2,208.38,416.76
1742,2025-06-30,Eletrônicos,Fone de Ouvido,4,2244.82,8979.28
1743,2025-06-30,Papelaria,Mochila,2,56.44,112.88
1743,2025-06-30,Alimentos,Suco,4,20.3,81.2
1744,2025-06-30,Alimentos,Suco,1,45.21,45.21
1745,2025-07-01,Papelaria,Caderno,1,88.12,88.12
1745,2025-07-01,Móveis,Mesa,1,1500.22,1500.22
1745,2025-07-01,Vestuário,Camiseta,2,93.42,186.84
1746,2025-07-02,Vestuário,Camiseta,4,196.15,784.6
1747,2025-07-02,Móveis,Estante,4,1003.02,4012.08
1747,2025-07-02,Papelaria,Caneta,1,19.63,19.63
1748,2025-07-02,Eletrônicos,Smart TV,4,1896.26,7585.04
1748,2025-07-02,Papelaria,Caneta,2,65.73,131.46
1749,2025-07-03,Alimentos,Café,4,48.27,193.08
1749,2025-07-03,Alimentos,Suco,3,37.35,112.05
1749,2025-07-03,Móveis,Luminária,2,1915.14,3830.28
1750,2025-07-04,Alimentos,Chocolate,4,34.31,137.24
1750,2025-07-04,Vestuário,Jaqueta,3,266.92,800.76
1751,2025-07-04,Vestuário,Calça Jeans,2,38.79,77.58
1752,2025-07-04,Eletrônicos,Fone de Ouvido,4,823.3,3293.2
1752,2025-07-04,Papelaria,Mochila,2,10.79,21.58
1752,2025-07-04,Papelaria,Mochila,1,8.73,8.73
1753,2025-07-04,Alimentos,Cereal,1,41.61,41.61
1753,2025-07-04,Papelaria,Estojo,2,39.64,79.28
1754,2025-07-05,Alimentos,Cereal,2,8.08,16.16
1755,2025-07-05,Eletrônicos,Fone de Ouvido,1,1225.46,1225.46
1755,2025-07-05,Alimentos,Chocolate,2,53.71,107.42
1756,2025-07-05,Papelaria,Estojo,2,70.74,141.48
1756,2025-07-05,Vestuário,Boné,3,97.24,291.72
1756,2025-07-05,Papelaria,Estojo,4,32.72,130.88
1757,2025-07-06,Vestuário,Jaqueta,4,234.38,937.52
1758,2025-07-06,Vestuário,Tênis,3,59.96,179.88
1759,2025-07-06,Móveis,Mesa,2,1352.11,2704.22
1759,2025-07-06,Alimentos,Suco,4,57.13,228.52
1759,2025-07-06,Alimentos,Chocolate,4,22.36,89.44
1760,2025-07-07,Papelaria,Agenda,2,17.06,34.12
1760,2025-07-07,Vestuário,Camiseta,3,279.78,839.34
1760,2025-07-07,Papelaria,Estojo,1,10.43,10.43
1761,2025-07-07,Papelaria,Caneta,4,94.78,379.12
1761,2025-07-07,Eletrônicos,Smart TV,4,165.25,661.0
1762,2025-07-08,Vestuário,Calça Jeans,1,263.35,263.35
1763,2025-07-08,Vestuário,Camiseta,2,83.37,166.74
1763,2025-07-08,Eletrônicos,Smart TV,1,501.99,501.99
1763,2025-07-08,Alimentos,Cereal,3,5.99,17.97
1764,2025-07-08,Alimentos,Suco,3,41.49,124.47
1764,2025-07-08,Eletrônicos,Notebook,2,1971.01,3942.02
1764,2025-07-08,Alimentos,Biscoito,3,58.61,175.83
1765,2025-07-08,Papelaria,Mochila,4,44.21,176.84
1765,2025-07-08,Móveis,Estante,1,940.02,940.02
1766,2025-07-08,Vestuário,Boné,2,205.81,411.62
1766,2025-07-08,Papelaria,Agenda,1,76.52,76.52
1766,2025-07-08,Papelaria,Agenda,3,69.71,209.13
1767,2025-07-08,Alimentos,Suco,4,16.41,65.64
1768,2025-07-09,Vestuário,Calça Jeans,3,126.94,380.82
1769,2025-07-10,Alimentos,Cereal,2,39.72,79.44
1769,2025-07-10,Móveis,Estante,2,132.43,264.86
1770,2025-07-10,Papelaria,Caderno,2,107.19,214.38
1770,2025-07-10,Papelaria,Agenda,4,36.92,147.68
1770,2025-07-10,Eletrônicos,Tablet,2,2313.5,4627.0
1771,2025-07-10,Móveis,Mesa,3,1744.01,5232.03
1772,2025-07-10,Móveis,Cadeira,3,284.14,852.42
1773,2025-07-10,Vestuário,Camiseta,3,334.24,1002.72
1773,2025-07-10,Alimentos,Suco,1,52.93,52.93
1774,2025-07-10,Eletrônicos,Fone de Ouvido,4,1637.52,6550.08
1775,2025-07-11,Papelaria,Agenda,4,37.92,151.68
1775,2025-07-11,Alimentos,Biscoito,2,41.96,83.92
1776,2025-07-11,Papelaria,Estojo,2,13.4,26.8
1776,2025-07-11,Móveis,Estante,2,1774.87,3549.74
1776,2025-07-11,Móveis,Estante,3,520.8,1562.4
1777,2025-07-11,Vestuário,Calça Jeans,1,202.98,202.98
1777,2025-07-11,Vestuário,Boné,3,129.58,388.74
1777,2025-07-11,Papelaria,Caderno,1,58.56,58.56
1778,2025-07-12,Papelaria,Agenda,4,43.91,175.64
1778,2025-07-12,Alimentos,Café,1,7.17,7.17
1779,2025-07-12,Móveis,Mesa,1,2235.61,2235.61
1780,2025-07-12,Papelaria,Mochila,3,8.2,24.6
1781,2025-07-12,Alimentos,Biscoito,3,19.64,58.92
1781,2025-07-12,Vestuário,Camiseta,1,262.73,262.73
1781,2025-07-12,Eletrônicos,Notebook,2,1855.36,3710.72
1782,2025-07-12,Alimentos,Suco,1,52.13,52.13
1782,2025-07-12,Alimentos,Biscoito,4,37.07,148.28
1783,2025-07-12,Alimentos,Biscoito,4,21.46,85.84
1784,2025-07-13,Eletrônicos,Smartphone,4,1347.38,5389.52
1784,2025-07-13,Papelaria,Caderno,3,89.55,268.65
1784,2025-07-13,Vestuário,Tênis,3,178.89,536.67
1785,2025-07-14,Vestuário,Tênis,3,260.86,782.58
1786,2025-07-14,Eletrônicos,Smart TV,2,440.8,881.6
1786,2025-07-14,Alimentos,Suco,1,35.4,35.4
1787,2025-07-14,Alimentos,Biscoito,2,34.12,68.24
1787,2025-07-14,Alimentos,Suco,3,6.79,20.37
1788,2025-07-15,Vestuário,Calça Jeans,2,167.71,335.42
1788,2025-07-15,Eletrônicos,Tablet,2,1712.0,3424.0
1789,2025-07-15,Eletrônicos,Smart TV,2,2810.76,5621.52
1789,2025-07-15,Eletrônicos,Fone de Ouvido,4,1181.98,4727.92
1790,2025-07-15,Móveis,Sofá,2,955.86,1911.72
1790,2025-07-15,Alimentos,Café,3,47.15,141.45
1791,2025-07-15,Alimentos,Cereal,3,35.09,105.27
1791,2025-07-15,Vestuário,Tênis,4,195.48,781.92
1792,2025-07-16,Papelaria,Mochila,1,53.8,53.8
1792,2025-07-16,Eletrônicos,Smart TV,3,403.32,1209.96
1793,2025-07-16,Eletrônicos,Smartphone,1,3869.18,3869.18
1793,2025-07-16,Papelaria,Caderno,2,21.7,43.4
1794,2025-07-16,Móveis,Cadeira,4,2460.13,9840.52
1795,2025-07-16,Eletrônicos,Smart TV,4,2684.84,10739.36
1795,2025-07-16,Papelaria,Estojo,3,110.24,330.72
1795,2025-07-16,Alimentos,Chocolate,4,55.77,223.08
1796,2025-07-16,Papelaria,Caneta,3,96.89,290.67
1797,2025-07-16,Móveis,Mesa,1,602.6,602.6
1798,2025-07-16,Vestuário,Tênis,2,97.78,195.56
1798,2025-07-16,Móveis,Luminária,1,2278.6,2278.6
1798,2025-07-16,Papelaria,Estojo,2,101.05,202.1
1799,2025-07-17,Móveis,Mesa,3,280.99,842.97
1799,2025-07-17,Alimentos,Cereal,3,53.85,161.55
1800,2025-07-17,Alimentos,Suco,1,15.37,15.37
1800,2025-07-17,Eletrônicos,Tablet,2,1445.12,2890.24
1801,2025-07-17,Eletrônicos,Smartphone,1,2831.0,2831.0
1801,2025-07-17,Alimentos,Chocolate,3,45.9,137.7
1801,2025-07-17,Eletrônicos,Smartphone,4,2159.05,8636.2
1802,2025-07-18,Alimentos,Café,1,7.91,7.91
1802,2025-07-18,Papelaria,Agenda,1,106.36,106.36
1802,2025-07-18,Móveis,Cadeira,2,1068.07,2136.14
1803,2025-07-18,Papelaria,Estojo,1,99.16,99.16
1804,2025-07-19,Papelaria,Caderno,4,13.96,55.84
1804,2025-07-19,Papelaria,Agenda,4,47.61,190.44
1805,2025-07-19,Eletrônicos,Fone de Ouvido,3,3776.34,11329.02
1805,2025-07-19,Papelaria,Caneta,2,81.95,163.9
1805,2025-07-19,Eletrônicos,Fone de Ouvido,1,2918.22,2918.22
1806,2025-07-19,Móveis,Estante,2,955.0,1910.0
1806,2025-07-19,Alimentos,Cereal,2,51.99,103.98
1807,2025-07-19,Papelaria,Estojo,3,93.45,280.35
1807,2025-07-19,Eletrônicos,Smartphone,3,2270.16,6810.48
1807,2025-07-19,Papelaria,Mochila,2,64.82,129.64
1808,2025-07-20,Papelaria,Estojo,3,40.46,121.38
1808,2025-07-20,Alimentos,Chocolate,1,38.3,38.3
1809,2025-07-21,Eletrônicos,Smartphone,2,1579.39,3158.78
1809,2025-07-21,Alimentos,Biscoito,3,40.85,122.55
1810,2025-07-22,Papelaria,Estojo,1,68.17,68.17
1810,2025-07-22,Vestuário,Camiseta,4,234.6,938.4
1810,2025-07-22,Eletrônicos,Tablet,4,478.8,1915.2
1811,2025-07-22,Alimentos,Cereal,3,32.2,96.6
1811,2025-07-22,Alimentos,Biscoito,2,54.42,108.84
1812,2025-07-22,Eletrônicos,Notebook,3,1809.12,5427.36
1812,2025-07-22,Vestuário,Calça Jeans,4,132.6,530.4
1813,2025-07-22,Papelaria,Caneta,3,64.93,194.79
1813,2025-07-22,Vestuário,Boné,2,124.78,249.56
1814,2025-07-22,Alimentos,Chocolate,1,26.34,26.34
1815,2025-07-22,Móveis,Sofá,2,896.8,1793.6
1815,2025-07-22,Papelaria,Caneta,2,96.16,192.32
1815,2025-07-22,Eletrônicos,Smart TV,4,1098.44,4393.76
1816,2025-07-23,Eletrônicos,Smartphone,3,3046.53,9139.59
1816,2025-07-23,Alimentos,Biscoito,2,43.18,86.36
1817,2025-07-23,Vestuário,Tênis,3,248.15,744.45
1817,2025-07-23,Papelaria,Caneta,2,95.87,191.74
1818,2025-07-23,Vestuário,Calça Jeans,3,267.08,801.24
1818,2025-07-23,Eletrônicos,Tablet,2,3264.11,6528.22
1818,2025-07-23,Eletrônicos,Smart TV,2,1024.75,2049.5
1819,2025-07-23,Eletrônicos,Smartphone,1,3730.2,3730.2
1819,2025-07-23,Alimentos,Suco,1,17.5,17.5
1820,2025-07-23,Eletrônicos,Notebook,3,3321.42,9964.26
1821,2025-07-25,Alimentos,Biscoito,2,53.89,107.78
1822,2025-07-25,Móveis,Cadeira,2,1480.17,2960.34
1823,2025-07-25,Móveis,Luminária,2,2407.7,4815.4
1823,2025-07-25,Papelaria,Estojo,1,30.71,30.71
1824,2025-07-26,Alimentos,Chocolate,2,12.86,25.72
1825,2025-07-26,Eletrônicos,Smart TV,3,2611.29,7833.87
1825,2025-07-26,Móveis,Mesa,1,2486.95,2486.95
1825,2025-07-26,Eletrônicos,Smart TV,3,3028.25,9084.75
1826,2025-07-26,Móveis,Cadeira,4,374.04,1496.16
1827,2025-07-26,Papelaria,Caderno,2,25.19,50.38
1828,2025-07-27,Móveis,Mesa,1,2002.82,2002.82
1828,2025-07-27,Vestuário,Tênis,3,104.33,312.99
1829,2025-07-27,Papelaria,Agenda,2,105.05,210.1
1829,2025-07-27,Papelaria,Mochila,2,38.03,76.06
1830,2025-07-27,Móveis,Mesa,3,1511.54,4534.62
1831,2025-07-27,Eletrônicos,Tablet,4,2087.06,8348.24
1831,2025-07-27,Papelaria,Agenda,3,51.0,153.0
1832,2025-07-28,Eletrônicos,Smart TV,4,3852.2,15408.8
1832,2025-07-28,Móveis,Estante,2,455.34,910.68
1832,2025-07-28,Móveis,Estante,4,1606.87,6427.48
1833,2025-07-28,Móveis,Estante,1,1992.16,1992.16
1833,2025-07-28,Eletrônicos,Notebook,1,3323.43,3323.43
1833,2025-07-28,Alimentos,Chocolate,2,47.57,95.14
1834,2025-07-28,Eletrônicos,Fone de Ouvido,1,3212.85,3212.85
1834,2025-07-28,Vestuário,Boné,4,47.51,190.04
1834,2025-07-28,Vestuário,Camiseta,2,221.24,442.48
1835,2025-07-28,Papelaria,Caneta,2,112.19,224.38
1835,2025-07-28,Vestuário,Calça Jeans,4,49.18,196.72
1835,2025-07-28,Vestuário,Tênis,4,337.9,1351.6
1836,2025-07-28,Móveis,Luminária,2,875.67,1751.34
1836,2025-07-28,Móveis,Mesa,2,1036.69,2073.38
1837,2025-07-28,Alimentos,Biscoito,4,20.89,83.56
1837,2025-07-28,Móveis,Mesa,2,500.68,1001.36
1837,2025-07-28,Vestuário,Calça Jeans,2,194.62,389.24
1838,2025-07-28,Vestuário,Tênis,2,192.4,384.8
1838,2025-07-28,Papelaria,Caneta,3,54.67,164.01
1838,2025-07-28,Eletrônicos,Fone de Ouvido,1,3157.97,3157.97
1839,2025-07-29,Eletrônicos,Fone de Ouvido,2,3286.08,6572.16
1839,2025-07-29,Eletrônicos,Smart TV,1,1317.95,1317.95
1840,2025-07-29,Vestuário,Calça Jeans,4,214.98,859.92
1841,2025-07-29,Alimentos,Café,1,9.56,9.56
1842,2025-07-29,Vestuário,Jaqueta,2,169.1,338.2
1842,2025-07-29,Vestuário,Tênis,1,39.53,39.53
1843,2025-07-29,Vestuário,Tênis,2,178.96,357.92
1844,2025-07-31,Vestuário,Tênis,2,152.74,305.48
1845,2025-07-31,Vestuário,Calça Jeans,2,286.49,572.98
1846,2025-07-31,Eletrônicos,Tablet,4,918.35,3673.4
1846,2025-07-31,Alimentos,Cereal,2,47.09,94.18
1847,2025-07-31,Papelaria,Caderno,1,97.13,97.13
1848,2025-07-31,Móveis,Sofá,3,2446.85,7340.55
1848,2025-07-31,Papelaria,Mochila,2,79.57,159.14
1849,2025-08-01,Móveis,Sofá,4,1458.13,5832.52
1849,2025-08-01,Alimentos,Biscoito,4,41.09,164.36
1849,2025-08-01,Papelaria,Caderno,4,85.28,341.12
1850,2025-08-01,Vestuário,Boné,2,193.71,387.42
1850,2025-08-01,Alimentos,Cereal,1,29.51,29.51
1851,2025-08-01,Papelaria,Agenda,2,49.01,98.02
1851,2025-08-01,Móveis,Mesa,2,1523.16,3046.32
1852,2025-08-01,Papelaria,Caderno,2,92.78,185.56
1853,2025-08-02,Móveis,Sofá,2,2230.1,4460.2
1853,2025-08-02,Alimentos,Biscoito,2,21.1,42.2
1853,2025-08-02,Alimentos,Café,1,34.22,34.22
1854,2025-08-02,Alimentos,Suco,3,40.32,120.96
